client_id,program_name,provider,entry_date,exit_date,exited_flag,exit_interview_completed,exit_destination,income_at_exit_range,permanent_housing_flag
C00245,OTHER_COC,Provider_06,2023-02-23,2023-05-17,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00246,OTHER_COC,Provider_06,2022-02-03,2022-07-05,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00247,OTHER_COC,Provider_03,2022-06-27,2023-05-14,1,1,Staying with family (temporary),"$2,001+",0
C00248,HHCM,Provider_08,2023-12-20,2023-12-31,1,1,Hotel/motel without voucher,Data Not Collected,0
C00249,CEA,Provider_01,2022-02-06,2022-09-21,1,1,Staying with friends (temporary),"$1,001–$1,500",0
C00250,OTHER_COC,Provider_13,2023-03-20,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00251,OTHER_COC,Provider_01,2023-11-14,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C00252,SHI,Provider_17,2022-03-17,2023-07-16,1,0,No Exit Interview completed,No Income,1
C00253,OTHER_COC,Provider_08,2023-12-04,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00254,HHCM,Provider_01,2023-10-23,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,1
C00255,HHCM,Provider_08,2023-05-15,2023-12-08,1,1,Staying with friends (temporary),"$2,001+",0
C00256,CEA,Provider_03,2023-05-24,2023-09-16,1,1,Staying with friends (temporary),$251–$500,0
C00257,OTHER_COC,Provider_15,2022-02-19,2022-05-13,1,1,Other,"$2,001+",0
C00258,SHI,Provider_11,2023-09-13,2023-12-31,1,1,Deceased,Data Not Collected,0
C00259,OTHER_COC,Provider_07,2023-10-04,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00260,OTHER_COC,Provider_06,2023-04-21,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00261,OTHER_COC,Provider_17,2022-01-03,2022-02-15,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00262,OTHER_COC,Provider_08,2023-06-15,2023-10-24,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",1
C00263,SHI,Provider_07,2022-01-15,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00264,HHCM,Provider_06,2023-03-27,2023-10-06,1,1,Staying with family (temporary),No Income,0
C00265,CEA,Provider_03,2023-02-07,2023-11-21,1,1,Staying with friends (temporary),No Income,0
C00266,OTHER_COC,Provider_10,2022-01-25,2023-01-25,1,1,Staying with family (temporary),"$2,001+",0
C00267,OTHER_COC,Provider_08,2023-02-15,2023-10-03,1,1,Emergency shelter (voucher),Data Not Collected,0
C00268,OTHER_COC,Provider_13,2023-10-14,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C00269,OTHER_COC,Provider_08,2023-07-20,2023-11-01,1,1,Other,"$2,001+",0
C00270,HHCM,Provider_08,2022-07-21,2023-03-18,1,1,Staying with family (temporary),"$2,001+",1
C00271,OTHER_COC,Provider_07,2023-06-20,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00272,OTHER_COC,Provider_12,2023-11-03,2023-12-29,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00273,OTHER_COC,Provider_06,2022-10-29,2023-01-01,1,1,Emergency shelter (voucher),"$2,001+",1
C00274,HHCM,Provider_13,2022-05-04,2022-09-10,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00275,OTHER_COC,Provider_03,2022-03-10,2022-05-22,1,1,Emergency shelter (voucher),"$2,001+",1
C00276,OTHER_COC,Provider_08,2022-12-02,2023-02-13,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00277,HHCM,Provider_13,2023-02-10,2023-10-08,1,1,Staying with family (temporary),No Income,0
C00278,HHCM,Provider_12,2023-12-12,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00279,OTHER_COC,Provider_03,2023-02-27,2023-06-08,1,1,Staying with friends (temporary),"$2,001+",0
C00280,CEA,Provider_10,2023-08-04,2023-10-17,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00281,OTHER_COC,Provider_02,2023-06-12,2023-11-25,1,1,Other,No Income,0
C00282,SHI,Provider_01,2022-04-22,2022-10-12,1,1,No Exit Interview completed,No Income,1
C00283,SHI,Provider_12,2022-06-16,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C00284,OTHER_COC,Provider_12,2023-08-30,2023-11-23,1,1,Staying with friends (temporary),"$2,001+",0
C00285,OTHER_COC,Provider_01,2023-12-18,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C00286,SHI,Provider_15,2022-07-11,2023-04-24,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00287,OTHER_COC,Provider_06,2022-10-06,2023-03-09,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00288,OTHER_COC,Provider_14,2023-10-21,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00289,OTHER_COC,Provider_12,2023-04-24,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00290,OTHER_COC,Provider_13,2023-06-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00291,CEA,Provider_13,2023-11-25,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00292,SHI,Provider_15,2022-09-28,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,1
C00293,CEA,Provider_08,2023-03-20,2023-09-05,1,1,Staying with family (temporary),No Income,1
C00294,HHCM,Provider_02,2022-02-16,2022-06-17,1,1,No Exit Interview completed,"$2,001+",1
C00295,SHI,Provider_06,2023-04-12,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,1
C00296,CEA,Provider_10,2022-08-27,2023-08-11,1,1,Staying with friends (temporary),"$2,001+",0
C00297,OTHER_COC,Provider_02,2023-08-18,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00298,CEA,Provider_15,2022-04-01,2022-09-17,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00299,HHCM,Provider_02,2022-05-27,2022-09-09,1,1,Place not meant for habitation,No Income,0
C00300,OTHER_COC,Provider_13,2022-09-28,2023-05-25,1,1,Staying with friends (temporary),No Income,0
C00301,SHI,Provider_07,2022-09-10,2023-01-21,1,1,Staying with friends (temporary),No Income,0
C00302,OTHER_COC,Provider_13,2022-07-14,2023-02-28,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00303,HHCM,Provider_15,2023-04-22,2023-09-15,1,1,Emergency shelter (voucher),No Income,0
C00304,SHI,Provider_06,2022-08-02,2023-01-22,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C00305,SHI,Provider_09,2023-11-24,2023-12-31,1,1,Jail/prison/juvenile detention,Data Not Collected,0
C00306,OTHER_COC,Provider_02,2023-10-15,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00307,OTHER_COC,Provider_12,2022-02-22,2022-10-02,1,1,Emergency shelter (voucher),"$2,001+",1
C00308,CEA,Provider_13,2022-08-05,2022-11-09,1,1,Staying with family (temporary),"$1,501–$2,000",0
C00309,OTHER_COC,Provider_03,2022-05-14,2022-07-16,1,1,Other,"$2,001+",0
C00310,SHI,Provider_01,2023-08-11,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00311,OTHER_COC,Provider_06,2023-11-15,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00312,SHI,Provider_02,2023-09-08,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,1
C00313,OTHER_COC,Provider_13,2023-07-23,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00314,OTHER_COC,Provider_03,2022-04-25,2022-08-24,1,1,No Exit Interview completed,"$2,001+",1
C00315,OTHER_COC,Provider_15,2023-04-13,2023-07-31,1,1,Staying with friends (temporary),No Income,0
C00316,CEA,Provider_15,2022-01-29,2022-06-25,1,1,Other,"$2,001+",0
C00317,SHI,Provider_14,2023-03-20,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00318,OTHER_COC,Provider_08,2023-10-20,2023-12-24,1,1,Other,"$2,001+",1
C00319,OTHER_COC,Provider_03,2023-08-23,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C00320,OTHER_COC,Provider_12,2023-01-28,2023-06-21,1,1,Staying with friends (temporary),"$2,001+",0
C00321,OTHER_COC,Provider_10,2022-05-21,2023-01-28,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00322,OTHER_COC,Provider_15,2023-04-12,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C00323,OTHER_COC,Provider_04,2023-05-08,2023-06-28,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C00324,OTHER_COC,Provider_01,2023-09-25,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00325,OTHER_COC,Provider_17,2023-05-02,2023-08-20,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C00326,OTHER_COC,Provider_13,2023-09-21,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00327,OTHER_COC,Provider_02,2022-05-19,2023-03-15,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00328,CEA,Provider_10,2023-01-01,2023-05-11,1,1,Other,"$2,001+",0
C00329,OTHER_COC,Provider_01,2023-09-25,2023-12-26,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C00330,OTHER_COC,Provider_08,2023-05-27,2023-12-31,1,1,Other,Data Not Collected,0
C00331,SHI,Provider_03,2022-12-12,2023-09-18,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00332,HHCM,Provider_04,2023-09-13,2023-12-31,0,1,Staying with family (permanent),Data Not Collected,0
C00333,OTHER_COC,Provider_02,2023-08-20,2023-09-25,1,1,Staying with friends (temporary),"$1,001–$1,500",0
C00334,OTHER_COC,Provider_03,2022-02-15,2022-05-06,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00335,OTHER_COC,Provider_06,2022-09-10,2023-03-09,1,1,Staying with family (temporary),"$2,001+",1
C00336,OTHER_COC,Provider_03,2023-01-17,2023-08-22,1,1,Staying with friends (temporary),$251–$500,0
C00337,CEA,Provider_07,2022-11-23,2023-08-26,1,1,Staying with friends (temporary),"$2,001+",1
C00338,OTHER_COC,Provider_08,2022-01-12,2022-04-10,1,1,Staying with friends (temporary),"$2,001+",0
C00339,HHCM,Provider_10,2023-09-23,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C00340,SHI,Provider_08,2023-02-09,2023-12-31,1,1,Jail/prison/juvenile detention,Data Not Collected,0
C00341,OTHER_COC,Provider_02,2022-08-15,2023-04-19,1,1,Other,"$2,001+",0
C00342,CEA,Provider_01,2023-03-11,2023-04-29,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00343,OTHER_COC,Provider_13,2022-05-16,2022-11-01,1,1,Staying with family (temporary),No Income,1
C00344,OTHER_COC,Provider_13,2022-11-14,2023-08-15,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00345,CEA,Provider_15,2022-08-19,2023-03-05,1,1,Staying with family (temporary),$251–$500,0
C00346,SHI,Provider_15,2022-05-27,2023-12-31,1,1,Long-term care/nursing home,Data Not Collected,0
C00347,SHI,Provider_08,2022-10-05,2023-12-16,1,1,Deceased,No Income,0
C00348,OTHER_COC,Provider_13,2023-03-31,2023-07-26,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00349,OTHER_COC,Provider_06,2023-06-06,2023-12-21,1,1,Other,"$2,001+",0
C00350,SHI,Provider_12,2022-03-06,2023-02-09,1,1,Staying with family (temporary),$151–$250,1
C00351,OTHER_COC,Provider_15,2022-11-04,2022-12-29,1,1,No Exit Interview completed,"$2,001+",0
C00352,OTHER_COC,Provider_12,2023-09-18,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C00353,OTHER_COC,Provider_06,2022-05-15,2022-10-03,1,1,"Rental by client, no ongoing housing subsidy",No Income,0
C00354,OTHER_COC,Provider_04,2022-04-07,2022-08-06,1,1,Staying with friends (temporary),"$2,001+",1
C00355,OTHER_COC,Provider_03,2023-10-31,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00356,OTHER_COC,Provider_03,2023-05-21,2023-09-02,1,1,Other,"$1,001–$1,500",1
C00357,SHI,Provider_13,2023-04-13,2023-12-12,1,1,Emergency shelter (voucher),Data Not Collected,1
C00358,OTHER_COC,Provider_10,2023-07-01,2023-10-16,1,1,Staying with family (temporary),$251–$500,1
C00359,OTHER_COC,Provider_03,2022-11-23,2023-02-24,1,1,Staying with family (temporary),"$1,501–$2,000",0
C00360,HHCM,Provider_10,2022-11-01,2023-04-26,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00361,OTHER_COC,Provider_04,2023-05-04,2023-11-08,1,1,Staying with family (temporary),No Income,0
C00362,OTHER_COC,Provider_08,2022-10-19,2023-01-25,1,1,Emergency shelter (voucher),"$2,001+",0
C00363,OTHER_COC,Provider_04,2022-08-22,2023-05-28,1,1,Staying with friends (temporary),"$2,001+",0
C00364,HHCM,Provider_07,2023-12-03,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C00365,SHI,Provider_10,2023-06-22,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00366,OTHER_COC,Provider_10,2022-08-28,2023-03-08,1,1,Staying with friends (temporary),"$2,001+",0
C00367,OTHER_COC,Provider_10,2023-09-26,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C00368,OTHER_COC,Provider_06,2023-05-25,2023-10-02,1,1,Other,"$1,501–$2,000",1
C00369,OTHER_COC,Provider_08,2023-11-22,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,1
C00370,OTHER_COC,Provider_02,2022-05-20,2022-10-18,1,1,Other,"$2,001+",1
C00371,OTHER_COC,Provider_07,2023-03-14,2023-10-10,1,1,Staying with family (temporary),No Income,0
C00372,OTHER_COC,Provider_08,2023-11-19,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00373,OTHER_COC,Provider_08,2022-09-29,2022-11-16,1,1,Other,"$1,501–$2,000",0
C00374,CEA,Provider_14,2022-09-05,2023-04-09,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C00375,OTHER_COC,Provider_03,2022-06-09,2022-10-26,1,1,"Rental by client, no ongoing housing subsidy","$501–$1,000",0
C00376,OTHER_COC,Provider_13,2023-08-13,2023-09-18,1,1,Staying with friends (temporary),"$2,001+",0
C00377,OTHER_COC,Provider_03,2022-06-19,2023-04-19,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C00378,SHI,Provider_08,2022-01-22,2023-05-03,1,1,Long-term care/nursing home,"$2,001+",0
C00379,CEA,Provider_13,2022-01-21,2022-06-08,1,1,Other,No Income,1
C00380,SHI,Provider_10,2023-09-06,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00381,CEA,Provider_13,2023-10-16,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C00382,SHI,Provider_13,2023-07-15,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C00383,OTHER_COC,Provider_03,2023-04-25,2023-08-15,1,1,Emergency shelter (voucher),"$2,001+",1
C00384,OTHER_COC,Provider_16,2022-07-03,2022-12-23,1,1,No Exit Interview completed,"$2,001+",1
C00385,OTHER_COC,Provider_15,2023-09-14,2023-12-31,1,1,Other,Data Not Collected,0
C00386,OTHER_COC,Provider_06,2023-08-13,2023-11-08,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C00387,OTHER_COC,Provider_01,2023-12-10,2023-12-31,0,1,Other,Data Not Collected,0
C00388,OTHER_COC,Provider_03,2022-01-03,2022-08-30,1,1,Staying with friends (temporary),No Income,0
C00389,SHI,Provider_13,2022-07-23,2023-12-31,1,1,Deceased,Data Not Collected,1
C00390,CEA,Provider_15,2022-11-12,2023-04-16,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00391,OTHER_COC,Provider_13,2022-09-12,2023-06-25,1,1,Staying with friends (temporary),"$2,001+",0
C00392,OTHER_COC,Provider_06,2023-05-31,2023-10-01,1,1,Emergency shelter (voucher),"$2,001+",0
C00393,OTHER_COC,Provider_01,2022-08-21,2022-12-20,1,1,Other,"$1,001–$1,500",0
C00394,SHI,Provider_07,2023-07-08,2023-12-31,0,1,Jail/prison/juvenile detention,Data Not Collected,0
C00395,CEA,Provider_04,2023-11-06,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C00396,OTHER_COC,Provider_01,2022-12-08,2023-05-10,1,1,"Rental by client, no ongoing housing subsidy","$1,001–$1,500",1
C00397,OTHER_COC,Provider_01,2022-12-13,2023-09-23,1,1,No Exit Interview completed,"$2,001+",0
C00398,SHI,Provider_02,2023-08-16,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C00399,OTHER_COC,Provider_02,2023-11-19,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00400,OTHER_COC,Provider_10,2023-01-28,2023-03-22,1,1,Staying with family (temporary),"$2,001+",0
C00401,OTHER_COC,Provider_04,2023-03-16,2023-06-29,1,0,No Exit Interview completed,"$2,001+",0
C00402,OTHER_COC,Provider_06,2022-04-28,2023-01-31,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00403,CEA,Provider_08,2022-10-04,2023-03-25,1,1,Emergency shelter (voucher),"$2,001+",0
C00404,OTHER_COC,Provider_15,2022-01-04,2022-08-04,1,1,Staying with family (temporary),"$2,001+",1
C00405,OTHER_COC,Provider_11,2022-06-29,2023-01-18,1,0,No Exit Interview completed,"$2,001+",1
C00406,CEA,Provider_08,2022-05-17,2022-07-19,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00407,SHI,Provider_10,2023-01-02,2023-12-31,0,1,No Exit Interview completed,Data Not Collected,0
C00408,OTHER_COC,Provider_10,2023-02-25,2023-05-01,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00409,OTHER_COC,Provider_08,2023-05-06,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,1
C00410,OTHER_COC,Provider_07,2023-08-09,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C00411,SHI,Provider_08,2023-03-18,2023-08-29,1,1,Deceased,No Income,1
C00412,OTHER_COC,Provider_06,2023-11-18,2023-12-31,1,1,Other,Data Not Collected,0
C00413,OTHER_COC,Provider_06,2023-11-29,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00414,OTHER_COC,Provider_03,2022-12-02,2023-09-26,1,1,Emergency shelter (voucher),"$2,001+",0
C00415,OTHER_COC,Provider_03,2023-01-29,2023-08-13,1,1,No Exit Interview completed,$151–$250,0
C00416,SHI,Provider_06,2023-01-13,2023-12-31,1,1,Deceased,Data Not Collected,0
C00417,HHCM,Provider_08,2022-02-16,2022-08-29,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00418,OTHER_COC,Provider_07,2022-07-16,2023-06-14,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C00419,OTHER_COC,Provider_01,2022-05-05,2022-09-30,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C00420,OTHER_COC,Provider_03,2022-06-17,2022-12-23,1,1,"Rental by client, with ongoing housing subsidy","$501–$1,000",0
C00421,OTHER_COC,Provider_04,2022-11-06,2023-11-06,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00422,OTHER_COC,Provider_10,2022-03-02,2022-06-18,1,1,Staying with friends (temporary),"$1,501–$2,000",0
C00423,OTHER_COC,Provider_03,2023-05-24,2023-08-31,1,1,Staying with family (temporary),"$2,001+",1
C00424,OTHER_COC,Provider_01,2022-07-06,2022-10-05,1,1,Staying with family (temporary),No Income,0
C00425,SHI,Provider_01,2022-06-23,2023-11-28,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00426,HHCM,Provider_07,2023-12-04,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C00427,OTHER_COC,Provider_02,2023-09-29,2023-12-31,1,1,Other,Data Not Collected,0
C00428,OTHER_COC,Provider_07,2023-04-12,2023-07-18,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C00429,OTHER_COC,Provider_08,2023-06-02,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,1
C00430,OTHER_COC,Provider_15,2023-04-20,2023-12-19,1,1,Emergency shelter (voucher),No Income,0
C00431,HHCM,Provider_08,2023-05-13,2023-09-10,1,1,Staying with friends (temporary),No Income,0
C00432,OTHER_COC,Provider_01,2023-11-09,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C00433,OTHER_COC,Provider_04,2022-03-08,2022-08-10,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",1
C00434,CEA,Provider_12,2022-07-14,2022-11-06,1,1,Staying with friends (temporary),"$2,001+",0
C00435,HHCM,Provider_03,2022-09-06,2022-11-26,1,1,Place not meant for habitation,"$2,001+",1
C00436,OTHER_COC,Provider_15,2023-05-15,2023-08-13,1,1,Staying with family (temporary),"$2,001+",0
C00437,OTHER_COC,Provider_07,2023-03-07,2023-09-03,1,1,Staying with family (temporary),No Income,1
